frontend,backend,database,response_time,frontend_cpu_usage,frontend_memory_usage,frontend_pods,frontend_ssd,backend_cpu_usage,backend_memory_usage,backend_pods,backend_ssd,database_cpu_usage,database_memory_usage,database_pods,database_ssd
jura-worker-3,jura-worker-3,jura-worker-2,6.558178,0.02,0.43,6,True,0.02,0.43,6,True,0.0,0.86,3,False
jura-worker-3,jura-worker-3,jura-worker-4,6.663643,0.02,0.4,5,True,0.02,0.4,5,True,0.01,0.2,3,True
jura-worker-2,jura-worker-4,jura-worker-2,6.89375,0.84,0.87,4,False,0.01,0.23,5,True,0.84,0.87,4,False
jura-worker-2,jura-worker-4,jura-worker-4,6.551145,0.94,0.88,4,False,0.01,0.22,3,True,0.01,0.22,3,True
jura-worker-2,jura-worker-3,jura-worker-2,6.591978,0.96,0.91,6,False,0.01,0.35,3,True,0.96,0.91,6,False
jura-worker-1,jura-worker-2,jura-worker-1,7.193058,0.54,0.79,4,False,0.82,0.88,4,False,0.54,0.79,4,False
jura-worker-1,jura-worker-4,jura-worker-4,6.59562,0.49,0.83,4,False,0.01,0.23,4,True,0.01,0.23,4,True
jura-worker-4,jura-worker-1,jura-worker-3,6.978759,0.01,0.14,1,True,0.63,0.88,5,False,0.01,0.36,3,True
jura-worker-2,jura-worker-3,jura-worker-1,7.006269,0.7,0.85,3,False,0.01,0.42,3,True,0.52,0.8,3,False
jura-worker-3,jura-worker-4,jura-worker-1,6.797939,0.01,0.36,3,True,0.01,0.18,2,True,0.48,0.77,3,False
jura-worker-1,jura-worker-4,jura-worker-2,6.636032,0.46,0.73,2,False,0.01,0.24,4,True,0.7,0.86,3,False
jura-worker-1,jura-worker-4,jura-worker-3,7.042707,0.46,0.73,2,False,0.01,0.23,5,True,0.01,0.31,1,True
jura-worker-2,jura-worker-3,jura-worker-4,7.053164,0.78,0.86,4,False,0.01,0.34,2,True,0.01,0.17,1,True
jura-worker-2,jura-worker-4,jura-worker-4,6.897875,0.68,0.85,3,False,0.01,0.22,4,True,0.01,0.22,4,True
jura-worker-4,jura-worker-1,jura-worker-4,6.907182,0.01,0.21,3,True,0.46,0.86,4,False,0.01,0.21,3,True
jura-worker-3,jura-worker-4,jura-worker-3,6.714258,0.01,0.44,5,True,0.01,0.19,3,True,0.01,0.44,5,True
jura-worker-2,jura-worker-2,jura-worker-2,9.286905,0.78,0.88,5,False,0.78,0.88,5,False,0.78,0.88,5,False
jura-worker-1,jura-worker-4,jura-worker-2,7.167519,0.46,0.73,2,False,0.01,0.18,2,True,0.76,0.86,3,False
jura-worker-1,jura-worker-2,jura-worker-3,7.74457,0.46,0.78,3,False,0.69,0.87,3,False,0.01,0.45,4,True
jura-worker-2,jura-worker-4,jura-worker-1,6.893348,0.68,0.87,4,False,0.01,0.17,3,True,0.56,0.81,3,False
jura-worker-1,jura-worker-3,jura-worker-3,6.92621,0.46,0.83,5,False,0.01,0.42,3,True,0.01,0.42,3,True
jura-worker-2,jura-worker-1,jura-worker-2,6.95085,0.85,0.89,5,False,0.52,0.86,4,False,0.85,0.89,5,False
jura-worker-4,jura-worker-2,jura-worker-3,8.194007,0.01,0.14,1,True,0.0,0.89,4,False,0.01,0.43,4,True
jura-worker-2,jura-worker-4,jura-worker-3,7.02077,0.71,0.85,3,False,0.02,0.17,3,True,0.01,0.31,1,True
jura-worker-4,jura-worker-1,jura-worker-4,6.8298,0.01,0.21,3,True,0.46,0.61,6,False,0.01,0.21,3,True
jura-worker-4,jura-worker-4,jura-worker-4,6.763625,0.01,0.24,5,True,0.01,0.24,5,True,0.01,0.24,5,True
jura-worker-1,jura-worker-4,jura-worker-3,6.782009,0.46,0.81,4,False,0.01,0.2,3,True,0.01,0.32,2,True
jura-worker-3,jura-worker-1,jura-worker-4,6.79677,0.01,0.32,2,True,0.54,0.85,4,False,0.02,0.2,4,True
jura-worker-1,jura-worker-1,jura-worker-1,7.236642,0.54,0.83,5,False,0.54,0.83,5,False,0.54,0.83,5,False
jura-worker-2,jura-worker-4,jura-worker-4,6.54748,0.87,0.89,6,False,0.01,0.25,4,True,0.01,0.25,4,True
jura-worker-3,jura-worker-4,jura-worker-2,6.774794,0.01,0.33,3,True,0.01,0.22,3,True,0.74,0.87,3,False
jura-worker-2,jura-worker-3,jura-worker-3,6.834441,0.7,0.83,2,False,0.1,0.53,5,True,0.1,0.53,5,True
jura-worker-3,jura-worker-4,jura-worker-4,6.771838,0.01,0.3,2,True,0.01,0.23,4,True,0.01,0.23,4,True
jura-worker-3,jura-worker-3,jura-worker-2,6.988863,0.02,0.35,4,True,0.02,0.35,4,True,0.83,0.84,2,False
jura-worker-2,jura-worker-4,jura-worker-2,6.742217,0.9,0.92,6,False,0.01,0.22,4,True,0.9,0.92,6,False
jura-worker-3,jura-worker-4,jura-worker-1,6.832029,0.01,0.35,4,True,0.01,0.19,3,True,0.49,0.81,3,False
jura-worker-2,jura-worker-4,jura-worker-1,6.91328,0.79,0.85,3,False,0.01,0.16,1,True,0.57,0.9,6,False
jura-worker-2,jura-worker-1,jura-worker-2,6.66303,0.79,0.9,5,False,0.46,0.76,2,False,0.79,0.9,5,False
jura-worker-3,jura-worker-2,jura-worker-2,9.081933,0.01,0.32,2,True,0.84,0.91,5,False,0.84,0.91,5,False
jura-worker-2,jura-worker-3,jura-worker-3,6.746262,0.69,0.83,2,False,0.01,0.43,4,True,0.01,0.43,4,True
jura-worker-1,jura-worker-1,jura-worker-3,6.63307,0.46,0.78,4,False,0.46,0.78,4,False,0.01,0.32,2,True
jura-worker-4,jura-worker-4,jura-worker-4,6.32047,0.01,0.23,5,True,0.01,0.23,5,True,0.01,0.23,5,True
jura-worker-3,jura-worker-2,jura-worker-3,8.000785,0.01,0.38,5,True,0.8,0.87,3,False,0.01,0.38,5,True
jura-worker-1,jura-worker-2,jura-worker-4,8.252875,0.56,0.87,6,False,0.71,0.85,2,False,0.01,0.23,3,True
jura-worker-4,jura-worker-3,jura-worker-3,6.467484,0.01,0.17,2,True,0.01,0.43,6,True,0.01,0.43,6,True
jura-worker-3,jura-worker-2,jura-worker-4,8.235272,0.01,0.35,3,True,0.7,0.85,3,False,0.01,0.2,3,True
jura-worker-1,jura-worker-2,jura-worker-2,9.059249,0.49,0.82,4,False,0.82,0.91,6,False,0.82,0.91,6,False
jura-worker-3,jura-worker-1,jura-worker-2,9.986026,0.01,0.31,3,True,0.54,0.91,6,False,0.81,0.88,4,False
jura-worker-2,jura-worker-2,jura-worker-1,9.292431,0.79,0.89,6,False,0.79,0.89,6,False,0.56,0.8,3,False
jura-worker-4,jura-worker-2,jura-worker-4,8.743623,0.01,0.26,5,True,0.79,0.89,5,False,0.01,0.26,5,True
jura-worker-2,jura-worker-4,jura-worker-3,7.045166,0.7,0.84,4,False,0.01,0.19,2,True,0.01,0.52,6,True
jura-worker-3,jura-worker-3,jura-worker-4,6.637203,0.01,0.36,3,True,0.01,0.36,3,True,0.01,0.17,1,True
jura-worker-4,jura-worker-3,jura-worker-1,6.390604,0.01,0.2,3,True,0.01,0.42,4,True,0.46,0.81,4,False
jura-worker-1,jura-worker-2,jura-worker-2,8.985832,0.46,0.78,4,False,0.69,0.88,4,False,0.69,0.88,4,False
jura-worker-2,jura-worker-1,jura-worker-2,6.888255,0.84,0.92,7,False,0.46,0.76,2,False,0.84,0.92,7,False
jura-worker-2,jura-worker-3,jura-worker-3,6.641221,0.69,0.85,3,False,0.01,0.53,5,True,0.01,0.53,5,True
jura-worker-4,jura-worker-3,jura-worker-4,6.64004,0.01,0.24,4,True,0.01,0.3,2,True,0.01,0.24,4,True
jura-worker-1,jura-worker-4,jura-worker-1,7.047817,0.46,0.86,5,False,0.01,0.19,2,True,0.46,0.86,5,False
jura-worker-2,jura-worker-4,jura-worker-4,7.332827,0.8,0.88,5,False,0.01,0.25,4,True,0.01,0.25,4,True
jura-worker-4,jura-worker-2,jura-worker-1,8.370211,0.01,0.22,4,True,0.71,0.86,3,False,0.54,0.44,5,False
jura-worker-3,jura-worker-2,jura-worker-4,8.68872,0.01,0.4,5,True,0.79,0.92,6,False,0.01,0.17,1,True
jura-worker-2,jura-worker-1,jura-worker-4,6.98355,0.71,0.85,5,False,0.52,0.8,3,False,0.01,0.23,4,True
jura-worker-1,jura-worker-1,jura-worker-2,7.418602,0.52,0.82,5,False,0.52,0.82,5,False,0.85,0.86,4,False
jura-worker-1,jura-worker-4,jura-worker-2,7.169991,0.5,0.83,6,False,0.01,0.22,3,True,0.75,0.86,3,False
jura-worker-1,jura-worker-1,jura-worker-2,11.526862,0.46,0.87,6,False,0.46,0.87,6,False,0.69,0.84,3,False
jura-worker-4,jura-worker-3,jura-worker-3,6.443959,0.01,0.15,3,True,0.01,0.53,5,True,0.01,0.53,5,True
jura-worker-4,jura-worker-3,jura-worker-3,6.914074,0.01,0.17,3,True,0.01,0.45,4,True,0.01,0.45,4,True
jura-worker-2,jura-worker-1,jura-worker-4,6.743778,0.69,0.83,3,False,0.46,0.77,3,False,0.01,0.25,5,True
jura-worker-3,jura-worker-3,jura-worker-2,6.581108,0.01,0.48,5,True,0.01,0.48,5,True,0.71,0.87,4,False
jura-worker-2,jura-worker-1,jura-worker-4,8.398351,0.69,0.85,4,False,0.58,0.89,5,False,0.01,0.2,4,True
jura-worker-2,jura-worker-3,jura-worker-2,6.730245,0.72,0.87,5,False,0.01,0.3,2,True,0.72,0.87,5,False
jura-worker-4,jura-worker-2,jura-worker-4,7.877847,0.01,0.21,4,True,0.7,0.89,4,False,0.01,0.21,4,True
jura-worker-1,jura-worker-3,jura-worker-2,7.509201,0.51,0.75,3,False,0.01,0.41,4,True,0.84,0.9,5,False
jura-worker-4,jura-worker-1,jura-worker-2,6.958443,0.01,0.17,2,True,0.56,0.87,6,False,0.88,0.9,5,False
jura-worker-4,jura-worker-3,jura-worker-2,6.679431,0.01,0.19,3,True,0.01,0.35,4,True,0.78,0.85,4,False
jura-worker-2,jura-worker-2,jura-worker-2,8.806392,0.71,0.88,5,False,0.71,0.88,5,False,0.71,0.88,5,False
jura-worker-4,jura-worker-1,jura-worker-2,7.46259,0.01,0.15,3,True,0.56,0.87,6,False,0.78,0.87,4,False
jura-worker-2,jura-worker-1,jura-worker-1,6.9297,0.69,0.89,6,False,0.59,0.82,4,False,0.59,0.82,4,False
jura-worker-1,jura-worker-1,jura-worker-4,6.470134,0.46,0.77,4,False,0.46,0.77,4,False,0.01,0.22,4,True
jura-worker-1,jura-worker-3,jura-worker-2,6.479217,0.46,0.82,5,False,0.01,0.37,4,True,0.87,0.0,5,False
jura-worker-3,jura-worker-1,jura-worker-3,8.285105,0.01,0.32,2,True,0.9,0.33,2,False,0.01,0.32,2,True
jura-worker-4,jura-worker-2,jura-worker-3,11.852044,0.01,0.14,1,True,0.96,0.26,2,False,0.14,0.31,1,True
jura-worker-2,jura-worker-3,jura-worker-3,7.184126,0.95,0.25,2,False,0.14,0.36,2,True,0.14,0.36,2,True
jura-worker-3,jura-worker-1,jura-worker-4,7.365988,0.02,0.25,1,True,0.9,0.33,2,False,0.01,0.16,1,True
jura-worker-2,jura-worker-3,jura-worker-3,6.80662,0.96,0.25,2,False,0.14,0.33,2,True,0.14,0.33,2,True
jura-worker-4,jura-worker-2,jura-worker-4,12.143057,0.02,0.18,2,True,0.97,0.27,2,False,0.02,0.18,2,True
jura-worker-1,jura-worker-3,jura-worker-1,7.157842,0.93,0.38,3,False,0.01,0.29,1,True,0.93,0.38,3,False
jura-worker-3,jura-worker-1,jura-worker-2,7.790354,0.01,0.25,1,True,0.9,0.33,2,False,0.98,0.28,2,False
jura-worker-2,jura-worker-2,jura-worker-4,11.635477,0.98,0.28,3,False,0.98,0.28,3,False,0.16,0.17,1,True
jura-worker-2,jura-worker-1,jura-worker-1,7.386291,0.96,0.26,2,False,0.93,0.41,3,False,0.93,0.41,3,False
jura-worker-4,jura-worker-3,jura-worker-4,6.938675,0.08,0.18,2,True,0.01,0.29,1,True,0.08,0.18,2,True
jura-worker-3,jura-worker-1,jura-worker-4,7.020451,0.01,0.26,1,True,0.9,0.34,2,False,0.15,0.17,1,True
jura-worker-3,jura-worker-1,jura-worker-1,7.094832,0.01,0.25,1,True,0.93,0.4,3,False,0.93,0.4,3,False
jura-worker-3,jura-worker-2,jura-worker-4,10.558726,0.02,0.25,1,True,0.95,0.27,2,False,0.26,0.17,1,True
jura-worker-1,jura-worker-2,jura-worker-2,12.512704,0.9,0.31,2,False,0.98,0.31,3,False,0.98,0.31,3,False
jura-worker-2,jura-worker-2,jura-worker-4,7.749276,0.97,0.28,3,False,0.97,0.28,3,False,0.11,0.17,1,True
jura-worker-4,jura-worker-4,jura-worker-1,6.764877,0.08,0.17,2,True,0.08,0.17,2,True,0.93,0.34,2,False
jura-worker-3,jura-worker-3,jura-worker-3,6.808406,0.01,0.36,3,True,0.01,0.36,3,True,0.01,0.36,3,True
jura-worker-1,jura-worker-2,jura-worker-3,11.095395,0.9,0.31,2,False,0.96,0.27,2,False,0.23,0.32,1,True
jura-worker-3,jura-worker-3,jura-worker-4,7.388713,0.01,0.31,2,True,0.01,0.31,2,True,0.21,0.17,1,True
jura-worker-1,jura-worker-1,jura-worker-1,7.71081,0.94,0.38,4,False,0.94,0.38,4,False,0.94,0.38,4,False
jura-worker-3,jura-worker-4,jura-worker-3,6.854216,0.19,0.32,2,True,0.05,0.16,1,True,0.19,0.32,2,True
jura-worker-3,jura-worker-1,jura-worker-1,7.527092,0.01,0.25,1,True,0.92,0.38,3,False,0.92,0.38,3,False
jura-worker-3,jura-worker-4,jura-worker-3,7.242491,0.27,0.33,2,True,0.01,0.16,1,True,0.27,0.33,2,True
jura-worker-4,jura-worker-4,jura-worker-2,6.842169,0.01,0.17,2,True,0.01,0.17,2,True,0.97,0.28,2,False
jura-worker-3,jura-worker-1,jura-worker-2,7.744592,0.04,0.25,1,True,0.9,0.34,2,False,0.98,0.29,2,False
jura-worker-2,jura-worker-3,jura-worker-1,7.073194,0.96,0.26,2,False,0.01,0.29,1,True,0.93,0.37,2,False
jura-worker-3,jura-worker-1,jura-worker-4,7.408818,0.03,0.26,1,True,0.91,0.34,2,False,0.25,0.17,1,True
jura-worker-4,jura-worker-4,jura-worker-3,6.684163,0.01,0.17,2,True,0.01,0.17,2,True,0.06,0.31,1,True
jura-worker-2,jura-worker-3,jura-worker-4,6.739111,0.96,0.26,2,False,0.05,0.29,1,True,0.16,0.17,1,True
jura-worker-1,jura-worker-3,jura-worker-2,7.367421,0.9,0.27,2,False,0.01,0.29,1,True,0.97,0.26,2,False
jura-worker-2,jura-worker-1,jura-worker-4,7.427108,0.95,0.26,2,False,0.91,0.34,2,False,0.24,0.17,1,True
jura-worker-3,jura-worker-2,jura-worker-3,11.057605,0.08,0.32,2,True,0.95,0.27,2,False,0.08,0.32,2,True
jura-worker-4,jura-worker-3,jura-worker-1,6.940034,0.01,0.15,1,True,0.01,0.29,1,True,0.93,0.36,2,False
jura-worker-2,jura-worker-1,jura-worker-3,7.868693,0.96,0.26,2,False,0.9,0.34,2,False,0.14,0.31,1,True
jura-worker-4,jura-worker-4,jura-worker-2,7.134001,0.01,0.17,2,True,0.01,0.17,2,True,0.97,0.27,2,False
jura-worker-3,jura-worker-4,jura-worker-3,6.547558,0.19,0.31,2,True,0.01,0.16,1,True,0.19,0.31,2,True
jura-worker-2,jura-worker-4,jura-worker-2,7.289433,0.97,0.27,3,False,0.01,0.16,1,True,0.97,0.27,3,False
jura-worker-3,jura-worker-1,jura-worker-2,7.874318,0.01,0.25,1,True,0.9,0.34,2,False,0.98,0.28,2,False
jura-worker-4,jura-worker-4,jura-worker-1,6.598285,0.01,0.17,2,True,0.01,0.17,2,True,0.92,0.35,2,False
jura-worker-2,jura-worker-2,jura-worker-1,12.220566,0.97,0.28,3,False,0.97,0.28,3,False,0.94,0.36,2,False
jura-worker-2,jura-worker-4,jura-worker-2,7.640007,0.97,0.29,3,False,0.01,0.16,1,True,0.97,0.29,3,False
jura-worker-4,jura-worker-1,jura-worker-2,7.318175,0.02,0.14,1,True,0.9,0.34,2,False,0.97,0.29,2,False
jura-worker-2,jura-worker-4,jura-worker-4,7.07135,0.96,0.26,2,False,0.15,0.19,2,True,0.15,0.19,2,True
jura-worker-2,jura-worker-3,jura-worker-2,7.415769,0.97,0.28,3,False,0.01,0.29,1,True,0.97,0.28,3,False
jura-worker-3,jura-worker-1,jura-worker-4,8.113248,0.01,0.26,1,True,0.9,0.35,2,False,0.17,0.17,1,True
jura-worker-4,jura-worker-3,jura-worker-4,7.193,0.01,0.18,2,True,0.01,0.29,1,True,0.01,0.18,2,True
jura-worker-4,jura-worker-4,jura-worker-4,6.45252,0.19,0.2,3,True,0.19,0.2,3,True,0.19,0.2,3,True
jura-worker-3,jura-worker-2,jura-worker-4,10.538591,0.01,0.25,1,True,0.97,0.28,2,False,0.01,0.17,1,True
jura-worker-3,jura-worker-3,jura-worker-3,6.676868,0.02,0.36,3,True,0.02,0.36,3,True,0.02,0.36,3,True
jura-worker-2,jura-worker-4,jura-worker-1,7.097649,0.96,0.26,2,False,0.01,0.16,1,True,0.93,0.36,2,False
jura-worker-4,jura-worker-4,jura-worker-3,6.572928,0.01,0.17,2,True,0.01,0.17,2,True,0.01,0.29,1,True
jura-worker-3,jura-worker-4,jura-worker-4,6.858536,0.01,0.25,1,True,0.19,0.19,2,True,0.19,0.19,2,True
jura-worker-2,jura-worker-2,jura-worker-2,12.412165,0.99,0.3,4,False,0.99,0.3,4,False,0.99,0.3,4,False
jura-worker-2,jura-worker-1,jura-worker-3,8.020781,0.95,0.26,2,False,0.9,0.35,2,False,0.15,0.29,1,True
jura-worker-3,jura-worker-2,jura-worker-2,12.427061,0.01,0.25,1,True,0.97,0.3,3,False,0.97,0.3,3,False
jura-worker-4,jura-worker-4,jura-worker-3,6.971845,0.02,0.17,2,True,0.02,0.17,2,True,0.03,0.31,1,True
jura-worker-3,jura-worker-3,jura-worker-3,6.773143,0.19,0.37,3,True,0.19,0.37,3,True,0.19,0.37,3,True
jura-worker-1,jura-worker-2,jura-worker-3,10.160874,0.9,0.32,2,False,0.97,0.28,3,False,0.02,0.37,3,True
jura-worker-2,jura-worker-4,jura-worker-4,6.944561,0.97,0.26,2,False,0.09,0.22,4,True,0.09,0.22,4,True
jura-worker-2,jura-worker-4,jura-worker-2,6.922173,0.97,0.31,4,False,0.01,0.16,1,True,0.97,0.31,4,False
jura-worker-4,jura-worker-4,jura-worker-3,6.615477,0.01,0.19,3,True,0.01,0.19,3,True,0.02,0.32,2,True
jura-worker-4,jura-worker-1,jura-worker-3,6.788115,0.01,0.14,1,True,0.91,0.41,3,False,0.01,0.36,2,True
jura-worker-3,jura-worker-3,jura-worker-3,6.609514,0.17,0.37,3,True,0.17,0.37,3,True,0.17,0.37,3,True
jura-worker-1,jura-worker-4,jura-worker-3,6.865402,0.9,0.32,2,False,0.01,0.17,2,True,0.09,0.35,2,True
jura-worker-4,jura-worker-2,jura-worker-2,12.83759,0.01,0.14,1,True,0.97,0.3,3,False,0.97,0.3,3,False
jura-worker-1,jura-worker-3,jura-worker-4,6.884969,0.9,0.37,3,False,0.01,0.29,1,True,0.19,0.2,2,True
jura-worker-1,jura-worker-1,jura-worker-4,7.905379,0.9,0.37,3,False,0.9,0.37,3,False,0.09,0.23,3,True
jura-worker-2,jura-worker-3,jura-worker-4,7.143092,0.96,0.26,2,False,0.17,0.35,2,True,0.01,0.17,1,True
jura-worker-4,jura-worker-1,jura-worker-3,7.777996,0.01,0.14,1,True,0.92,0.45,4,False,0.02,0.32,2,True
jura-worker-3,jura-worker-2,jura-worker-2,11.641706,0.02,0.31,3,True,0.98,0.34,4,False,0.98,0.34,4,False
jura-worker-4,jura-worker-4,jura-worker-2,7.200657,0.01,0.17,2,True,0.01,0.17,2,True,0.99,0.32,3,False
jura-worker-1,jura-worker-4,jura-worker-3,6.809164,0.9,0.33,3,False,0.01,0.19,2,True,0.01,0.29,1,True
jura-worker-4,jura-worker-2,jura-worker-3,10.131314,0.01,0.15,2,True,0.98,0.31,3,False,0.01,0.31,1,True
jura-worker-3,jura-worker-1,jura-worker-4,7.490361,0.01,0.3,2,True,0.9,0.3,2,False,0.01,0.2,3,True
jura-worker-4,jura-worker-1,jura-worker-3,7.254349,0.01,0.17,3,True,0.92,0.41,3,False,0.01,0.29,1,True
jura-worker-4,jura-worker-2,jura-worker-4,12.298767,0.14,0.18,2,True,0.98,0.33,4,False,0.14,0.18,2,True
jura-worker-4,jura-worker-2,jura-worker-3,10.773641,0.01,0.17,2,True,0.96,0.28,2,False,0.01,0.3,2,True
jura-worker-4,jura-worker-3,jura-worker-4,6.971163,0.01,0.2,3,True,0.01,0.36,3,True,0.01,0.2,3,True
jura-worker-1,jura-worker-2,jura-worker-3,9.807087,0.9,0.38,4,False,0.97,0.28,2,False,0.01,0.33,2,True
jura-worker-1,jura-worker-3,jura-worker-4,7.231822,0.92,0.39,3,False,0.01,0.29,1,True,0.01,0.17,1,True
jura-worker-4,jura-worker-3,jura-worker-3,6.49202,0.01,0.14,1,True,0.01,0.43,4,True,0.01,0.43,4,True
jura-worker-2,jura-worker-2,jura-worker-2,11.455013,0.99,0.33,5,False,0.99,0.33,5,False,0.99,0.33,5,False
jura-worker-4,jura-worker-2,jura-worker-3,10.300105,0.01,0.2,3,True,0.97,0.28,2,False,0.01,0.32,2,True
jura-worker-3,jura-worker-2,jura-worker-3,9.915987,0.01,0.36,3,True,0.97,0.29,3,False,0.01,0.36,3,True
jura-worker-1,jura-worker-4,jura-worker-2,7.13173,0.9,0.32,2,False,0.01,0.16,1,True,0.97,0.29,3,False
jura-worker-1,jura-worker-4,jura-worker-2,7.269724,0.9,0.33,3,False,0.01,0.16,1,True,0.99,0.33,4,False
jura-worker-3,jura-worker-4,jura-worker-2,6.747738,0.01,0.3,2,True,0.11,0.2,3,True,0.98,0.29,2,False
jura-worker-4,jura-worker-3,jura-worker-1,8.790371,0.01,0.14,1,True,0.01,0.34,2,True,0.94,0.45,4,False
jura-worker-3,jura-worker-2,jura-worker-4,11.389117,0.01,0.3,2,True,0.97,0.32,4,False,0.05,0.17,1,True
jura-worker-2,jura-worker-4,jura-worker-4,7.016209,0.96,0.29,3,False,0.19,0.22,3,True,0.19,0.22,3,True
jura-worker-2,jura-worker-3,jura-worker-3,7.189478,0.97,0.27,2,False,0.16,0.47,4,True,0.16,0.47,4,True
jura-worker-1,jura-worker-1,jura-worker-3,7.660885,0.9,0.37,3,False,0.9,0.37,3,False,0.08,0.36,3,True
jura-worker-2,jura-worker-4,jura-worker-4,7.08579,0.96,0.3,4,False,0.05,0.23,3,True,0.05,0.23,3,True
jura-worker-2,jura-worker-1,jura-worker-3,7.645858,0.98,0.3,3,False,0.9,0.36,2,False,0.01,0.35,2,True
jura-worker-1,jura-worker-3,jura-worker-1,7.217752,0.92,0.43,4,False,0.01,0.29,1,True,0.92,0.43,4,False
jura-worker-4,jura-worker-4,jura-worker-2,7.010057,0.02,0.17,3,True,0.02,0.17,3,True,0.98,0.31,3,False
jura-worker-4,jura-worker-2,jura-worker-4,11.830317,0.18,0.18,2,True,0.98,0.34,5,False,0.18,0.18,2,True
jura-worker-1,jura-worker-3,jura-worker-4,7.609633,0.92,0.43,4,False,0.01,0.29,1,True,0.01,0.18,2,True
jura-worker-4,jura-worker-4,jura-worker-4,6.482506,0.22,0.2,3,True,0.22,0.2,3,True,0.22,0.2,3,True
jura-worker-3,jura-worker-2,jura-worker-1,12.400979,0.01,0.25,1,True,0.96,0.28,2,False,0.92,0.41,3,False
jura-worker-2,jura-worker-4,jura-worker-1,7.155073,0.96,0.29,3,False,0.01,0.16,1,True,0.93,0.46,3,False
jura-worker-1,jura-worker-2,jura-worker-3,9.533703,0.9,0.34,3,False,0.96,0.3,3,False,0.15,0.31,1,True
jura-worker-1,jura-worker-1,jura-worker-2,8.811063,0.9,0.34,3,False,0.9,0.34,3,False,0.97,0.31,4,False
jura-worker-1,jura-worker-1,jura-worker-2,7.134508,0.9,0.37,3,False,0.9,0.37,3,False,0.98,0.3,4,False
jura-worker-2,jura-worker-3,jura-worker-2,7.332085,0.97,0.29,3,False,0.04,0.34,2,True,0.97,0.29,3,False
jura-worker-3,jura-worker-1,jura-worker-3,6.980978,0.15,0.32,2,True,0.9,0.42,4,False,0.15,0.32,2,True
jura-worker-4,jura-worker-4,jura-worker-2,6.749186,0.02,0.19,4,True,0.02,0.19,4,True,0.97,0.29,2,False
jura-worker-1,jura-worker-1,jura-worker-4,7.624462,0.93,0.5,5,False,0.93,0.5,5,False,0.11,0.17,1,True
jura-worker-4,jura-worker-3,jura-worker-2,7.010529,0.02,0.15,2,True,0.01,0.29,1,True,0.98,0.32,3,False
jura-worker-4,jura-worker-4,jura-worker-1,6.58624,0.01,0.17,2,True,0.01,0.17,2,True,0.92,0.43,3,False
jura-worker-1,jura-worker-4,jura-worker-1,7.115998,0.94,0.43,4,False,0.01,0.16,1,True,0.94,0.43,4,False
jura-worker-4,jura-worker-4,jura-worker-1,6.758509,0.02,0.22,5,True,0.02,0.22,5,True,0.9,0.43,4,False
jura-worker-2,jura-worker-3,jura-worker-1,7.23942,0.98,0.29,3,False,0.01,0.41,4,True,0.92,0.43,4,False
jura-worker-1,jura-worker-1,jura-worker-1,8.001093,0.91,0.5,6,False,0.91,0.5,6,False,0.91,0.5,6,False
jura-worker-2,jura-worker-2,jura-worker-4,8.876696,0.97,0.29,3,False,0.97,0.29,3,False,0.05,0.26,5,True
jura-worker-1,jura-worker-3,jura-worker-2,7.405971,0.91,0.46,5,False,0.01,0.4,3,True,0.97,0.28,2,False
jura-worker-3,jura-worker-2,jura-worker-2,12.183598,0.01,0.3,2,True,0.97,0.31,3,False,0.97,0.31,3,False
jura-worker-3,jura-worker-2,jura-worker-1,11.255784,0.01,0.33,3,True,0.98,0.31,3,False,0.93,0.45,4,False
jura-worker-1,jura-worker-1,jura-worker-4,7.627592,0.9,0.39,4,False,0.9,0.39,4,False,0.01,0.17,1,True
jura-worker-4,jura-worker-4,jura-worker-3,6.865016,0.01,0.17,2,True,0.01,0.17,2,True,0.01,0.43,4,True
jura-worker-4,jura-worker-4,jura-worker-3,6.678242,0.01,0.17,2,True,0.01,0.17,2,True,0.01,0.38,3,True
jura-worker-2,jura-worker-3,jura-worker-1,7.090331,0.96,0.29,3,False,0.01,0.3,2,True,0.93,0.5,4,False
jura-worker-1,jura-worker-2,jura-worker-1,12.346146,0.93,0.47,5,False,0.96,0.34,4,False,0.93,0.47,5,False
jura-worker-3,jura-worker-4,jura-worker-1,7.026846,0.01,0.32,2,True,0.02,0.21,4,True,0.92,0.41,3,False
jura-worker-3,jura-worker-1,jura-worker-2,8.21919,0.01,0.33,3,True,0.92,0.56,6,False,0.97,0.29,2,False
jura-worker-1,jura-worker-4,jura-worker-3,6.827427,0.9,0.4,4,False,0.01,0.2,3,True,0.01,0.4,3,True
jura-worker-4,jura-worker-4,jura-worker-2,6.969973,0.01,0.2,3,True,0.01,0.2,3,True,0.97,0.3,2,False
jura-worker-1,jura-worker-4,jura-worker-4,6.646127,0.9,0.45,4,False,0.01,0.22,3,True,0.01,0.22,3,True
jura-worker-2,jura-worker-3,jura-worker-2,7.181572,0.97,0.29,3,False,0.03,0.52,5,True,0.97,0.29,3,False
jura-worker-3,jura-worker-4,jura-worker-4,6.709339,0.01,0.3,2,True,0.01,0.21,3,True,0.01,0.21,3,True
jura-worker-1,jura-worker-2,jura-worker-4,8.86718,0.9,0.35,3,False,0.97,0.34,4,False,0.01,0.19,3,True
jura-worker-4,jura-worker-2,jura-worker-2,10.297605,0.01,0.2,3,True,0.97,0.33,4,False,0.97,0.33,4,False
